Id,sustain_app__Data_Source__c,sustain_app__EconomicSectorCategory__c,sustain_app__EconomicSectorCode__c,sustain_app__EconomicSector__c,sustain_app__GhgScope3Category__c,sustain_app__Total_tCO2e_per_Million__c,sustain_app__EmissionFactorScope3Dataset__c,Name,RecordTypeId,sustain_app__EmissionFactorScope3Dataset__r.Name,RecordType.$$DeveloperName$NamespacePrefix$SobjectType
a0F1g000002oOoiEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336413,Other aircraft parts and auxiliary equipment manufacturing,CapitalGoods,20.08930945,a0E1g000004Gh1XEAS,Other aircraft parts and auxiliary equipment manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOojEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336414,Guided missile and space vehicle manufacturing,CapitalGoods,1.268177245,a0E1g000004Gh1XEAS,Guided missile and space vehicle manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOokEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,33641A,Propulsion units and parts for space vehicles and guided missiles,CapitalGoods,24.18701215,a0E1g000004Gh1XEAS,Propulsion units and parts for space vehicles and guided missiles,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOolEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336500,Railroad rolling stock manufacturing,CapitalGoods,14.32934527,a0E1g000004Gh1XEAS,Railroad rolling stock manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOomEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336611,Ship building and repairing,CapitalGoods,6.575445153,a0E1g000004Gh1XEAS,Ship building and repairing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOonEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336612,Boat building,CapitalGoods,14.73116291,a0E1g000004Gh1XEAS,Boat building,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOooEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336991,"Motorcycle, bicycle, and parts manufacturing",CapitalGoods,3.213723836,a0E1g000004Gh1XEAS,"Motorcycle, bicycle, and parts manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOopEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336992,"Military armored vehicle, tank, and tank component manufacturing",CapitalGoods,33.83344265,a0E1g000004Gh1XEAS,"Military armored vehicle, tank, and tank component manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOoqEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Other transportation equipment,336999,All other transportation equipment manufacturing,CapitalGoods,5.728931981,a0E1g000004Gh1XEAS,All other transportation equipment manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrWEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Educational services,611100,Elementary and secondary schools,PurchasedGoodsServices,136.1287054,a0E1g000004Gh1XEAS,Elementary and secondary schools,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrXEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Educational services,611A00,"Junior colleges, colleges, universities, and professional schools",PurchasedGoodsServices,74.47705779,a0E1g000004Gh1XEAS,"Junior colleges, colleges, universities, and professional schools",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrYEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Educational services,611B00,Other educational services,PurchasedGoodsServices,10.56794408,a0E1g000004Gh1XEAS,Other educational services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrZEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Ambulatory health care services,621100,Offices of physicians,PurchasedGoodsServices,1.135749672,a0E1g000004Gh1XEAS,Offices of physicians,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOraEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Ambulatory health care services,621200,Offices of dentists,PurchasedGoodsServices,2.548506011,a0E1g000004Gh1XEAS,Offices of dentists,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrbEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Ambulatory health care services,621300,Offices of other health practitioners,PurchasedGoodsServices,2.827428943,a0E1g000004Gh1XEAS,Offices of other health practitioners,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrcEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Ambulatory health care services,621400,Outpatient care centers,PurchasedGoodsServices,2.25564216,a0E1g000004Gh1XEAS,Outpatient care centers,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrdEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Ambulatory health care services,621500,Medical and diagnostic laboratories,PurchasedGoodsServices,1.137323481,a0E1g000004Gh1XEAS,Medical and diagnostic laboratories,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOreEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Ambulatory health care services,621600,Home health care services,PurchasedGoodsServices,1.684558799,a0E1g000004Gh1XEAS,Home health care services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrfEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Ambulatory health care services,621900,Other ambulatory health care services,PurchasedGoodsServices,2.16947838,a0E1g000004Gh1XEAS,Other ambulatory health care services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrgEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Hospitals,622000,Hospitals,PurchasedGoodsServices,10.64651029,a0E1g000004Gh1XEAS,Hospitals,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrhEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nursing and residential care facilities,623A00,Nursing and community care facilities,PurchasedGoodsServices,16.02412708,a0E1g000004Gh1XEAS,Nursing and community care facilities,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOm8EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Agriculture, forestry, fishing, and hunting",1121A0,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",PurchasedGoodsServices,317.1203635,a0E1g000004Gh1XEAS,"Beef cattle ranching and farming, including feedlots",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOm9EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Agriculture, forestry, fishing, and hunting",112120,Dairy cattle and milk production,PurchasedGoodsServices,226.9239371,a0E1g000004Gh1XEAS,Dairy cattle and milk production,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmAEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Agriculture, forestry, fishing, and hunting",112A00,"Animal production, except cattle and poultry and eggs",PurchasedGoodsServices,132.059342,a0E1g000004Gh1XEAS,"Animal production, except cattle and poultry and eggs",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmBEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Agriculture, forestry, fishing, and hunting",112300,Poultry and egg production,PurchasedGoodsServices,203.9967699,a0E1g000004Gh1XEAS,Poultry and egg production,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmCEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Forestry, fishing, and related activities",113000,Forestry and logging,PurchasedGoodsServices,90.62430669,a0E1g000004Gh1XEAS,Forestry and logging,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmDEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Forestry, fishing, and related activities",114000,"Fishing, hunting and trapping",PurchasedGoodsServices,198.9416923,a0E1g000004Gh1XEAS,"Fishing, hunting and trapping",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmEEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Forestry, fishing, and related activities",115000,Support activities for agriculture and forestry,PurchasedGoodsServices,15.07792253,a0E1g000004Gh1XEAS,Support activities for agriculture and forestry,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmFEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Oil and gas extraction,211000,Oil and gas extraction,FuelEnergyRelated,215.0153617,a0E1g000004Gh1XEAS,Oil and gas extraction,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmGEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Mining, except oil and gas",212100,Coal mining,FuelEnergyRelated,225.135701,a0E1g000004Gh1XEAS,Coal mining,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmHEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Mining, except oil and gas",2122A0,"Iron, gold, silver, and other metal ore mining",FuelEnergyRelated,404.8365697,a0E1g000004Gh1XEAS,"Iron, gold, silver, and other metal ore mining",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOorEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,337110,Wood kitchen cabinet and countertop manufacturing,CapitalGoods,21.76967722,a0E1g000004Gh1XEAS,Wood kitchen cabinet and countertop manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOosEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,337121,Upholstered household furniture manufacturing,CapitalGoods,6.674947637,a0E1g000004Gh1XEAS,Upholstered household furniture manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOotEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,337122,Nonupholstered wood household furniture manufacturing,CapitalGoods,21.21720184,a0E1g000004Gh1XEAS,Nonupholstered wood household furniture manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOouEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,33712A,Other household nonupholstered furniture,CapitalGoods,13.75504694,a0E1g000004Gh1XEAS,Other household nonupholstered furniture,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOovEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,337127,Institutional furniture manufacturing,CapitalGoods,18.1231952,a0E1g000004Gh1XEAS,Institutional furniture manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOowEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,33721A,Office furniture and custom architectural woodwork and millwork manufacturing,CapitalGoods,15.87276799,a0E1g000004Gh1XEAS,Office furniture and custom architectural woodwork and millwork manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOoxEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,337215,"Showcase, partition, shelving, and locker manufacturing",CapitalGoods,23.79353899,a0E1g000004Gh1XEAS,"Showcase, partition, shelving, and locker manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOoyEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Furniture and related products,337900,Other furniture related product manufacturing,CapitalGoods,5.379068878,a0E1g000004Gh1XEAS,Other furniture related product manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOozEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339112,Surgical and medical instrument manufacturing,PurchasedGoodsServices,3.990623515,a0E1g000004Gh1XEAS,Surgical and medical instrument manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp0EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339113,Surgical appliance and supplies manufacturing,PurchasedGoodsServices,17.77290104,a0E1g000004Gh1XEAS,Surgical appliance and supplies manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp1EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339114,Dental equipment and supplies manufacturing,PurchasedGoodsServices,13.18149612,a0E1g000004Gh1XEAS,Dental equipment and supplies manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOriEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nursing and residential care facilities,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",PurchasedGoodsServices,10.5746714,a0E1g000004Gh1XEAS,"Residential mental health, substance abuse and other facilities",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrjEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Social assistance,624100,Individual and family services,PurchasedGoodsServices,4.664675336,a0E1g000004Gh1XEAS,Individual and family services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrkEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Social assistance,624A00,"Community food, housing, and other relief services, including rehabilitation services",PurchasedGoodsServices,6.149703782,a0E1g000004Gh1XEAS,"Community food, housing, and other relief services, including rehabilitation",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrlEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Social assistance,624400,Child day care services,PurchasedGoodsServices,10.69935869,a0E1g000004Gh1XEAS,Child day care services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrmEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Performing arts, spectator sports, museums, and related activities",711100,Performing arts companies,PurchasedGoodsServices,2.064451617,a0E1g000004Gh1XEAS,Performing arts companies,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrnEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Performing arts, spectator sports, museums, and related activities",711200,Spectator sports,PurchasedGoodsServices,1.830342045,a0E1g000004Gh1XEAS,Spectator sports,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOroEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Performing arts, spectator sports, museums, and related activities",711A00,Promoters of performing arts and sports and agents for public figures,PurchasedGoodsServices,7.63101976,a0E1g000004Gh1XEAS,Promoters of performing arts and sports and agents for public figures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrpEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Performing arts, spectator sports, museums, and related activities",711500,"Independent artists, writers, and performers",PurchasedGoodsServices,1.144733206,a0E1g000004Gh1XEAS,"Independent artists, writers, and performers",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrqEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Performing arts, spectator sports, museums, and related activities",712000,"Museums, historical sites, zoos, and parks",PurchasedGoodsServices,19.24444028,a0E1g000004Gh1XEAS,"Museums, historical sites, zoos, and parks",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrrEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Amusements, gambling, and recreation industries",713100,Amusement parks and arcades,PurchasedGoodsServices,8.254759774,a0E1g000004Gh1XEAS,Amusement parks and arcades,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrsEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Amusements, gambling, and recreation industries",713200,Gambling industries (except casino hotels),PurchasedGoodsServices,13.32672619,a0E1g000004Gh1XEAS,Gambling industries (except casino hotels),0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmIEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Mining, except oil and gas",212230,"Copper, nickel, lead, and zinc mining",FuelEnergyRelated,755.224021,a0E1g000004Gh1XEAS,"Copper, nickel, lead, and zinc mining",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmJEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Mining, except oil and gas",212310,Stone mining and quarrying,FuelEnergyRelated,394.799638,a0E1g000004Gh1XEAS,Stone mining and quarrying,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmKEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Mining, except oil and gas",2123A0,Other nonmetallic mineral mining and quarrying,FuelEnergyRelated,769.1517503,a0E1g000004Gh1XEAS,Other nonmetallic mineral mining and quarrying,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmLEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Support activities for mining,213111,Drilling oil and gas wells,FuelEnergyRelated,54.037894,a0E1g000004Gh1XEAS,Drilling oil and gas wells,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmMEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Support activities for mining,21311A,Other support activities for mining,FuelEnergyRelated,115.7338819,a0E1g000004Gh1XEAS,Other support activities for mining,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmNEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Utilities,221100,"Electric power generation, transmission, and distribution",FuelEnergyRelated,6193.652478,a0E1g000004Gh1XEAS,"Electric power generation, transmission, and distribution",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmOEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Utilities,221200,Natural gas distribution,FuelEnergyRelated,535.3009012,a0E1g000004Gh1XEAS,Natural gas distribution,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmPEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Utilities,221300,"Water, sewage and other systems",WasteGeneratedInOps,50.10932839,a0E1g000004Gh1XEAS,"Water, sewage and other systems",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmQEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,230301,Nonresidential maintenance and repair,PurchasedGoodsServices,93.42421013,a0E1g000004Gh1XEAS,Nonresidential maintenance and repair,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmREAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,230302,Residential maintenance and repair,PurchasedGoodsServices,92.91204311,a0E1g000004Gh1XEAS,Residential maintenance and repair,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp2EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339115,Ophthalmic goods manufacturing,PurchasedGoodsServices,4.501700737,a0E1g000004Gh1XEAS,Ophthalmic goods manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp3EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339116,Dental laboratories,PurchasedGoodsServices,3.311975678,a0E1g000004Gh1XEAS,Dental laboratories,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp4EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339910,Jewelry and silverware manufacturing,PurchasedGoodsServices,6.051317611,a0E1g000004Gh1XEAS,Jewelry and silverware manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp5EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339920,Sporting and athletic goods manufacturing,PurchasedGoodsServices,12.95381326,a0E1g000004Gh1XEAS,Sporting and athletic goods manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp6EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339930,"Doll, toy, and game manufacturing",PurchasedGoodsServices,17.36365944,a0E1g000004Gh1XEAS,"Doll, toy, and game manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp7EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339940,Office supplies (except paper) manufacturing,PurchasedGoodsServices,15.76751803,a0E1g000004Gh1XEAS,Office supplies (except paper) manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
